,Image,Accuracy,F1,Jaccard,Recall,Precision
2565,32468,0.9569931030273438,0.6720958641149439,0.5061328193446645,0.7426404422162232,0.6137909052273693
2566,32478,0.9460372924804688,0.5793886774500475,0.4078446146762108,0.7031103413437252,0.492692793931732
2567,32479,0.9482421875,0.5897187783489567,0.418156867790214,0.7135226108590663,0.5025252525252525
2568,32489,0.9479103088378906,0.5596439743300332,0.3885455848110335,0.7290983950928493,0.4541029935105715
2569,32501,0.9326057434082031,0.4784649446494465,0.3144619921617322,0.7723244067473554,0.34659139509024034
2570,32504,0.9383506774902344,0.49815234605471537,0.33169299478951286,0.78322429450249,0.36522174665331025
2571,32505,0.93798828125,0.49718527683266317,0.33083604330465566,0.7899547867112247,0.3627459830294277
2572,32514,0.9380912780761719,0.4911422569215816,0.32550600556917836,0.8304527621673206,0.3486777668952008
2573,3252,0.9947433471679688,0.6259500542888164,0.45555116554721453,0.9419934640522876,0.4686991869918699
2574,32521,0.9303474426269531,0.4354923481218117,0.2783574420994388,0.8007959067652075,0.29906581740976645
2575,32522,0.9293899536132812,0.42813890261987153,0.27237705884665275,0.7974450454597767,0.2926221546518012
2576,32526,0.9320220947265625,0.41067530921357237,0.2583961047068126,0.7516949152542373,0.28250978250978254
2577,32531,0.9325523376464844,0.3856711024634307,0.23890491154061383,0.7252058016464131,0.26268458917076865
2578,32536,0.9402732849121094,0.3869376248091155,0.23987765802505098,0.7078796561604584,0.2662320168112506
2579,32538,0.9397430419921875,0.37952706418414645,0.23420759199107966,0.7205070842654735,0.25761211539487017
2580,32540,0.9397506713867188,0.3665169260388256,0.2243775475126455,0.7123479887745556,0.2467329085214386
2581,32548,0.9398956298828125,0.30882610984383224,0.18261050010375596,0.6561043802423113,0.20193907406345019
2582,32556,0.9378662109375,0.22275243367054784,0.12533562453012564,0.5685749086479902,0.13850810040947126
2583,32563,0.9337730407714844,0.1732463450640507,0.0948383733055266,0.6384696384696384,0.10022038567493113
2584,32574,0.9173469543457031,0.07227574395204453,0.03749278130691662,0.47177193963107883,0.03913567652786794
2585,32579,0.9012336730957031,0.028735416588513335,0.014577148511836797,0.3015748031496063,0.015086461574821759
2586,32622,0.8722724914550781,0.0,0.0,1.0,0.0
2587,32629,0.8739395141601562,0.0,0.0,1.0,0.0
2588,32664,0.8903999328613281,0.0,0.0,1.0,0.0
2589,32679,0.9229049682617188,0.0,0.0,1.0,0.0
2590,32683,0.9409637451171875,0.0,0.0,1.0,0.0
2591,32688,0.9704818725585938,0.0,0.0,1.0,0.0
2592,3269,1.0,1.0,0.0,1.0,1.0
2593,32697,1.0,1.0,0.0,1.0,1.0
2594,32698,1.0,1.0,0.0,1.0,1.0
2595,32701,1.0,1.0,0.0,1.0,1.0
2596,32719,1.0,1.0,0.0,1.0,1.0
2597,32730,0.9870986938476562,0.0,0.0,1.0,0.0
2598,32760,0.9108657836914062,0.0,0.0,1.0,0.0
2599,32762,0.907867431640625,0.0,0.0,1.0,0.0
2600,32782,0.9369087219238281,0.0,0.0,1.0,0.0
2601,32787,0.9131660461425781,0.0,0.0,1.0,0.0
2602,32817,0.9314498901367188,0.0,0.0,1.0,0.0
2603,32827,0.9259376525878906,0.0,0.0,1.0,0.0
2604,32856,0.94818115234375,0.17180831605901717,0.09397718935503235,0.4552504038772213,0.10588412113925001
2605,32881,0.9552726745605469,0.5057539097078784,0.33846761453396523,0.7933086485056863,0.3712022770868139
2606,32888,0.9538307189941406,0.5233725829953138,0.35443780669938124,0.7702561724817434,0.3963378265537397
2607,3290,1.0,1.0,0.0,1.0,1.0
2608,32901,0.9580116271972656,0.6088625137699443,0.43767242260141004,0.7912625842800406,0.4948018944207
2609,32906,0.9607925415039062,0.6395454864277197,0.4700969272014848,0.7893688858107523,0.5375228438365856
2610,32907,0.9594841003417969,0.6330627051304197,0.46312490522165495,0.7816739186076274,0.5319321876451463
2611,32909,0.9597740173339844,0.635209464835507,0.46542634086991785,0.7603942355474573,0.5454167409255629
2612,32910,0.9597129821777344,0.6367669819432502,0.467100615601978,0.7570330389270526,0.5494746839199858
2613,32917,0.9619483947753906,0.6684394216386904,0.5019970044932601,0.7631878557874763,0.5946185688941454
2614,3292,1.0,1.0,0.0,1.0,1.0
2615,32942,0.971221923828125,0.7583135772409816,0.6107126270705403,0.7211626348181098,0.7995001013308113
2616,3295,1.0,1.0,0.0,1.0,1.0
2617,32963,0.9677848815917969,0.7626141953619114,0.6163107678328033,0.7436951754385965,0.782520911450822
2618,32964,0.9668083190917969,0.7561720610900938,0.6079394403640788,0.7369053470970561,0.7764732965009208
2619,32969,0.9600639343261719,0.7231521882850721,0.5663573854693066,0.7315676832530765,0.7149281045751634
2620,32981,0.9591445922851562,0.7360638769776727,0.5823584464202153,0.7797619047619048,0.6970036404368524
2621,32982,0.9592056274414062,0.7369637937819756,0.5834858812074002,0.7814407177507694,0.6972771701186875
2622,32990,0.9597625732421875,0.7409881151163933,0.5885473552816352,0.7925202227124698,0.6957484091118694
2623,32995,0.9591445922851562,0.7361549073709105,0.5824724182293088,0.7866582425103986,0.6917449881938978
2624,3301,1.0,1.0,0.0,1.0,1.0
2625,33015,0.949066162109375,0.6863224169524973,0.5224435780964984,0.7777955271565495,0.6141007315227445
2626,33040,0.9365577697753906,0.6172646307504661,0.44640836162705544,0.7870767063794823,0.5077231771030514
2627,33044,0.9282684326171875,0.5817801699212669,0.4102186117993915,0.7835490055116223,0.4626459143968872
2628,33052,0.9296989440917969,0.5788715979982176,0.4073323685479981,0.7937084847725279,0.4555623493867568
2629,33053,0.927032470703125,0.5690921378688893,0.3977140338171857,0.7985206726514098,0.44207615847683046
2630,3306,1.0,1.0,0.0,1.0,1.0
2631,33061,0.9308052062988281,0.5667470800391716,0.39542712395427126,0.8106039901612463,0.4356799236164665
2632,33071,0.9250869750976562,0.517066692897895,0.3486783191270605,0.828643493339639,0.3757729563570075
2633,33078,0.925872802734375,0.49162829635830896,0.3259331205772166,0.8291563713378044,0.3493975903614458
2634,3309,1.0,1.0,0.0,1.0,1.0
2635,3310,1.0,1.0,0.0,1.0,1.0
2636,33124,0.91485595703125,0.002413515687851971,0.0012082158679017317,0.054878048780487805,0.0012338908692075678
2637,33136,0.9102363586425781,0.0,0.0,1.0,0.0
2638,33169,0.9318656921386719,0.0,0.0,1.0,0.0
2639,33180,0.9786911010742188,0.0,0.0,1.0,0.0
2640,33182,0.970062255859375,0.0,0.0,1.0,0.0
2641,33187,0.9579925537109375,0.0,0.0,1.0,0.0
2642,33191,0.9624862670898438,0.0,0.0,1.0,0.0
2643,3321,1.0,1.0,0.0,1.0,1.0
2644,33222,1.0,1.0,0.0,1.0,1.0
2645,33227,1.0,1.0,0.0,1.0,1.0
2646,33253,1.0,1.0,0.0,1.0,1.0
2647,33259,1.0,1.0,0.0,1.0,1.0
2648,33284,1.0,1.0,0.0,1.0,1.0
2649,33295,1.0,1.0,0.0,1.0,1.0
2650,33315,1.0,1.0,0.0,1.0,1.0
2651,33321,1.0,1.0,0.0,1.0,1.0
2652,3336,1.0,1.0,0.0,1.0,1.0
2653,33378,0.9998397827148438,0.0,0.0,1.0,0.0
2654,33385,1.0,1.0,0.0,1.0,1.0
2655,33426,1.0,1.0,0.0,1.0,1.0
2656,33437,1.0,1.0,0.0,1.0,1.0
2657,33438,1.0,1.0,0.0,1.0,1.0
2658,3344,1.0,1.0,0.0,1.0,1.0
2659,33442,1.0,1.0,0.0,1.0,1.0
2660,33461,1.0,1.0,0.0,1.0,1.0
2661,33475,1.0,1.0,0.0,1.0,1.0
2662,33536,0.9983596801757812,0.0,0.0,1.0,0.0
2663,33555,0.9958343505859375,0.0,0.0,1.0,0.0
2664,33562,0.9939765930175781,0.0,0.0,1.0,0.0
2665,33571,0.9916801452636719,0.0,0.0,1.0,0.0
2666,3358,1.0,1.0,0.0,1.0,1.0
2667,33606,1.0,1.0,0.0,1.0,1.0
2668,33608,1.0,1.0,0.0,1.0,1.0
2669,33613,1.0,1.0,0.0,1.0,1.0
2670,33617,1.0,1.0,0.0,1.0,1.0
2671,33620,1.0,1.0,0.0,1.0,1.0
2672,33629,1.0,1.0,0.0,1.0,1.0
2673,33637,1.0,1.0,0.0,1.0,1.0
2674,33638,1.0,1.0,0.0,1.0,1.0
2675,33644,1.0,1.0,0.0,1.0,1.0
2676,33646,1.0,1.0,0.0,1.0,1.0
2677,33677,0.9971542358398438,0.0,0.0,0.0,1.0
2678,33680,0.9971199035644531,0.0,0.0,0.0,1.0
2679,33682,0.9965782165527344,0.0,0.0,0.0,1.0
2680,33690,0.996673583984375,0.7166991552956465,0.5584810126582278,0.5584810126582278,1.0
2681,33709,0.9965896606445312,0.8839865040228393,0.792093023255814,0.8982067510548524,0.8702095043433827
2682,33710,0.9966850280761719,0.8903746688532862,0.8024101864483856,0.9090674909840288,0.8724351050679852
2683,33718,0.9988479614257812,0.9657751586582047,0.9338154722770108,0.9481530930129061,0.9840646651270207
2684,33721,0.9988327026367188,0.9672587203081532,0.9365934521342727,0.9545934530095037,0.9802645846887876
2685,33729,0.9975471496582031,0.9420146090720534,0.8903852710535288,0.920676890534109,0.9643648449039882
2686,33732,0.9963607788085938,0.9203007518796993,0.8523676880222841,0.8947368421052632,0.9473684210526315
2687,33739,0.9956588745117188,0.9160147601476015,0.8450435729847494,0.8893665806821439,0.9443091905051735
2688,33753,0.9936599731445312,0.9010949773863366,0.8199935015704538,0.8335351756027745,0.9805724647066442
2689,33758,0.9928703308105469,0.8932183054333542,0.8070410902333265,0.8167380628983387,0.9855017650025214
2690,33760,0.9919090270996094,0.8804598996787466,0.7864478453483689,0.794446704637917,0.9873593730249021
2691,33771,0.9885139465332031,0.844497236998399,0.730848306069545,0.7345911949685534,0.9930766427790598
2692,33786,0.9842376708984375,0.7993200582807188,0.6657228379580941,0.6668017178510656,0.9975754636925688
2693,3379,1.0,1.0,0.0,1.0,1.0
2694,33796,0.9816932678222656,0.7680185623821724,0.6234010829475006,0.6234010829475006,1.0
2695,33815,0.98419189453125,0.8321179711554043,0.7125017344248648,0.7125017344248648,1.0
2696,3382,1.0,1.0,0.0,1.0,1.0
2697,33822,0.9846305847167969,0.8447697938740127,0.7312566702241196,0.7312566702241196,1.0
2698,3383,1.0,1.0,0.0,1.0,1.0
2699,33855,0.9971542358398438,0.9763744616164175,0.9538394901305612,0.9549030539552747,0.9988336681137822
2700,3387,1.0,1.0,0.0,1.0,1.0
2701,33870,0.9976921081542969,0.9805572516630782,0.9618561250866906,0.9631921207146916,0.9985600209451498
2702,33886,0.9982948303222656,0.9850165923641604,0.9704755614266842,0.9742722631125257,0.9960005422993492
2703,33889,0.9984169006347656,0.9859059263032772,0.9722036168787676,0.977836162759364,0.9941099924662694
2704,33899,0.9985198974609375,0.986165585110176,0.9727087289864247,0.9813369287539029,0.9910419951268453
2705,33904,0.9985580444335938,0.9861090695281494,0.9725987676694454,0.9876334192123666,0.9845894180670727
2706,33906,0.9984054565429688,0.9843936678614098,0.9692669656642894,0.9850556676380483,0.9837325572718454
2707,33911,0.9982414245605469,0.9821144519883608,0.964857447781674,0.985517402476057,0.9787349211258892
2708,33915,0.998046875,0.9794278367084538,0.9596850393700788,0.9876823338735818,0.9713101689512272
2709,3393,1.0,1.0,0.0,1.0,1.0
2710,33942,0.9977149963378906,0.9661868473045443,0.9345855629573004,0.9959269172582335,0.9381714536285902
2711,33950,0.9975967407226562,0.9581562167906482,0.9196735942879001,0.9986155337117542,0.9208476956466233
2712,33960,0.9967994689941406,0.9252161511721188,0.8608392768286615,1.0,0.8608392768286615
2713,33966,0.9965476989746094,0.894828588030215,0.8096740273396424,1.0,0.8096740273396424
2714,33982,0.9978866577148438,0.12341772151898735,0.0657672849915683,1.0,0.0657672849915683
2715,33983,0.9990921020507812,0.10526315789473684,0.05555555555555555,1.0,0.05555555555555555
2716,33985,1.0,1.0,0.0,1.0,1.0
2717,34004,1.0,1.0,0.0,1.0,1.0
2718,34010,1.0,1.0,0.0,1.0,1.0
2719,34018,1.0,1.0,0.0,1.0,1.0
2720,34034,1.0,1.0,0.0,1.0,1.0
2721,34060,1.0,1.0,0.0,1.0,1.0
2722,34065,1.0,1.0,0.0,1.0,1.0
2723,34075,1.0,1.0,0.0,1.0,1.0
2724,34077,1.0,1.0,0.0,1.0,1.0
2725,34084,1.0,1.0,0.0,1.0,1.0
2726,3409,0.985626220703125,0.0,0.0,1.0,0.0
2727,3410,0.994537353515625,0.0,0.0,1.0,0.0
2728,34107,1.0,1.0,0.0,1.0,1.0
2729,34125,1.0,1.0,0.0,1.0,1.0
2730,34129,1.0,1.0,0.0,1.0,1.0
2731,34133,1.0,1.0,0.0,1.0,1.0
2732,34142,1.0,1.0,0.0,1.0,1.0
2733,34148,1.0,1.0,0.0,1.0,1.0
2734,34155,1.0,1.0,0.0,1.0,1.0
2735,34158,1.0,1.0,0.0,1.0,1.0
2736,34185,0.9965400695800781,0.8908675249669114,0.8032111087003688,1.0,0.8032111087003688
2737,34209,0.9976844787597656,0.9648543801748595,0.9320953126747958,0.9979638280033537,0.9338713292983636
2738,34220,0.9981460571289062,0.9763250194855807,0.9537451222994194,0.9918835989310106,0.9612470023980816
2739,34234,0.9976577758789062,0.9740424452523886,0.9493983847041372,0.9791755206119847,0.9689629068887207
2740,34240,0.997802734375,0.9768563162970106,0.9547596606974552,0.9740384615384615,0.9796905222437138
2741,34241,0.9977874755859375,0.9769071508201942,0.9548567870485679,0.9738053659311001,0.9800287585876338
2742,34244,0.9978713989257812,0.9782371294851794,0.9574013283456753,0.9747396238147055,0.9817598246438077
2743,34247,0.997833251953125,0.9782408826233528,0.9574085182963408,0.9739873369440842,0.9825317429780684
2744,34259,0.9980010986328125,0.9810830324909746,0.9628684807256236,0.9723772720767139,0.989946087716742
2745,34265,0.997955322265625,0.9810036858519988,0.9627156371730662,0.9698668535388928,0.9923992542664564
2746,34267,0.9980049133300781,0.9815422622198695,0.9637535518746968,0.9708182072046915,0.9925058882306759
2747,34274,0.9974517822265625,0.9769097822329761,0.9548618149874991,0.9738800827015851,0.9799583911234396
2748,34282,0.9935569763183594,0.9442003369784268,0.8942987671318605,0.9757596449300102,0.9146185355862775
2749,34284,0.9947242736816406,0.9537968128821035,0.9116745433644143,0.9738709237276573,0.9345335515548282
2750,34287,0.9958114624023438,0.9629479651751367,0.9285435376805935,0.9714713692381017,0.9545728239780558
2751,34290,0.9961280822753906,0.9656316662716283,0.9335472043996333,0.9690112130479103,0.9622756107436901
2752,34295,0.9967765808105469,0.971020954079358,0.9436741767764298,0.9624719559453396,0.9797231833910035
2753,34303,0.9971199035644531,0.9736226111868077,0.9486009939410444,0.9568083499278994,0.9910384068278805
2754,34320,0.9955596923828125,0.955168695116315,0.9141846063108228,0.9243384271338054,0.9881265439477249
2755,34323,0.9960098266601562,0.9595608134230265,0.9222651605231866,0.9318215948340591,0.9890022314313038
2756,34330,0.9967727661132812,0.9671354207132312,0.9363622686926433,0.9462561763587989,0.9889568602526416
2757,3434,1.0,1.0,0.0,1.0,1.0
2758,34344,0.9950981140136719,0.9472950248144048,0.899867529026728,0.9085759244689221,0.9894610573215663
2759,34346,0.9946365356445312,0.9416452228770648,0.8897254901960784,0.8971134835903519,0.9908288933531313
2760,3435,1.0,1.0,0.0,1.0,1.0
2761,34352,0.9946250915527344,0.9401977844743432,0.8871445734881859,0.894813378574891,0.990431905570956
2762,34363,0.9926414489746094,0.913143320275564,0.8401690280884911,0.8515998992189469,0.9842748980780431
2763,34369,0.9923553466796875,0.9086766314254467,0.8326373809921497,0.8407825940293473,0.9884989093793377
2764,34400,0.9944000244140625,0.9187873423323744,0.849774866966844,0.85811718507802,0.9886891296582927
2765,34406,0.9922676086425781,0.8882518330668725,0.7989685609441635,0.9012193757691017,0.8756521739130435
2766,34408,0.9909172058105469,0.8697412331090322,0.7695062923523718,0.9022701475595913,0.8394761854472489
2767,34425,0.9866065979003906,0.7856401489712437,0.6469582704876823,0.8530893662158578,0.7280751386217041
2768,34427,0.9856796264648438,0.7730076188172693,0.6300019712201853,0.8637837837837837,0.699496607572773
2769,34430,0.9877357482910156,0.7997757987170704,0.6663553341635533,0.8924252953439888,0.7245542766869781
2770,34433,0.9892807006835938,0.8174139051332033,0.6912087912087912,0.903476012640046,0.7463217845277645
2771,34445,0.99072265625,0.8156178923426839,0.6886442196901805,0.9212193868813153,0.7317371786151544
2772,34455,0.9960746765136719,0.8987105030022641,0.8160529138362531,0.9651162790697675,0.8408546693682077
2773,3446,0.9895286560058594,0.8608506108379379,0.7556959772160912,0.8325326012354153,0.8911628883291351
2774,34471,0.9987449645996094,0.9544636678200693,0.91289383108287,0.9726375176304655,0.9369565217391305
2775,34477,0.998626708984375,0.9433962264150944,0.8928571428571429,0.9797517962116263,0.9096422073984233
2776,34490,0.9980545043945312,0.8807296538821329,0.7868783953196824,0.9947173798203909,0.790180444817457
2777,34492,0.9970664978027344,0.8178156834873254,0.6917835671342686,1.0,0.6917835671342686
2778,34494,0.9965667724609375,0.7754491017964072,0.6332518337408313,0.9993569131832798,0.6335099877700775
2779,34501,0.99951171875,0.9237187127532777,0.858250276854928,0.9847522236340533,0.8698092031425365
2780,34528,1.0,1.0,0.0,1.0,1.0
2781,34533,1.0,1.0,0.0,1.0,1.0
2782,34535,1.0,1.0,0.0,1.0,1.0
2783,34539,1.0,1.0,0.0,1.0,1.0
2784,34544,1.0,1.0,0.0,1.0,1.0
2785,34546,1.0,1.0,0.0,1.0,1.0
2786,34557,1.0,1.0,0.0,1.0,1.0
2787,34561,1.0,1.0,0.0,1.0,1.0
2788,34566,1.0,1.0,0.0,1.0,1.0
2789,34570,1.0,1.0,0.0,1.0,1.0
2790,34585,1.0,1.0,0.0,1.0,1.0
2791,34586,1.0,1.0,0.0,1.0,1.0
2792,34589,1.0,1.0,0.0,1.0,1.0
2793,34610,1.0,1.0,0.0,1.0,1.0
2794,34616,1.0,1.0,0.0,1.0,1.0
2795,34617,1.0,1.0,0.0,1.0,1.0
2796,34620,1.0,1.0,0.0,1.0,1.0
2797,34655,1.0,1.0,0.0,1.0,1.0
2798,34658,1.0,1.0,0.0,1.0,1.0
2799,34676,0.9907379150390625,0.3296521258972943,0.19735537190082644,1.0,0.19735537190082644
2800,34683,0.9935455322265625,0.7062499999999999,0.5458937198067633,1.0,0.5458937198067633
2801,34705,0.9975471496582031,0.9496909475001957,0.9042014302741359,0.9780821917808219,0.9229014598540146
2802,34709,0.9977912902832031,0.9585332664900093,0.9203685875395407,0.9831056265608932,0.9351593068753493
2803,34712,0.9977989196777344,0.9606116458461329,0.9242085905687639,0.9770865157616998,0.9446831364124597
2804,34714,0.9981040954589844,0.967261708714841,0.9365990560020411,0.9805021367521367,0.9543741063304303
2805,34726,0.9982147216796875,0.9734302259566254,0.9482358146222764,0.9821285370603735,0.9648846370287001
2806,34746,0.9983253479003906,0.9795309367277475,0.9598830302476469,0.9849038912330051,0.9742162864032647
2807,34774,0.9980430603027344,0.9793220202345922,0.9594818734697101,0.968585552543454,0.9902991766528083
2808,34781,0.9982337951660156,0.9819500214416592,0.9645400934364708,0.9799253034547152,0.9839831236815376
2809,3481,0.9941329956054688,0.7800343249427918,0.639390386869871,1.0,0.639390386869871
2810,34813,0.9969749450683594,0.9724164318758913,0.9463137228352854,0.9600934130091352,0.9850599013389711
2811,34828,0.9965171813964844,0.9678984564537112,0.937793827076378,0.9553689178871382,0.9807610089781958
2812,3484,1.0,1.0,0.0,1.0,1.0
2813,34843,0.9945755004882812,0.9477590007347538,0.9007052580127086,0.908060542062654,0.9910872070687669
2814,34869,0.9958686828613281,0.9585613162425867,0.9204203100889118,0.9348458840211956,0.9835113065326633
2815,34881,0.9985084533691406,0.9849470644850818,0.9703405901539862,0.9898630348990173,0.9800796812749004
2816,3489,1.0,1.0,0.0,1.0,1.0
2817,3492,1.0,1.0,0.0,1.0,1.0
2818,34921,0.9984474182128906,0.9806898514968923,0.9621113386706386,0.9909866717806117,0.9706048084147257
2819,34923,0.9984855651855469,0.9808996872744769,0.962515343215938,0.9924065420560748,0.9696566156187577
2820,34929,0.9982681274414062,0.9768579875624426,0.9547628537265843,0.9906947890818859,0.9634023728131912
2821,34934,0.9981765747070312,0.9741089806088181,0.9495248152059134,0.9926040401810354,0.9562905455705626
2822,34941,0.9979362487792969,0.9674116017107404,0.9368801773422004,0.991358024691358,0.9445947535584049
2823,34945,0.9976844787597656,0.960926939169617,0.9247924668566473,0.9945369753497668,0.9295143212951432
2824,34949,0.9976387023925781,0.9567888307155323,0.9171573875802997,0.9943412652350552,0.9219695950491054
2825,34963,0.9978103637695312,0.9437034131031777,0.8934076137418756,0.992777548493603,0.8992523364485981
2826,34968,0.99774169921875,0.9306466729147141,0.8702892199824716,0.9944917376064096,0.8745046235138706
2827,34970,0.9977531433105469,0.9239705692526139,0.8586852207293666,1.0,0.8586852207293666
2828,34971,0.99774169921875,0.9199134199134198,0.8517034068136272,1.0,0.8517034068136272
2829,34977,0.9977149963378906,0.8833041106565361,0.7909979064898813,1.0,0.7909979064898813
2830,34987,0.9988059997558594,0.7637735849056605,0.6178266178266179,0.947565543071161,0.6396965865992414
2831,34995,1.0,1.0,0.0,1.0,1.0
2832,3500,1.0,1.0,0.0,1.0,1.0
2833,35001,1.0,1.0,0.0,1.0,1.0
2834,35004,1.0,1.0,0.0,1.0,1.0
2835,35006,1.0,1.0,0.0,1.0,1.0
2836,35007,1.0,1.0,0.0,1.0,1.0
2837,3501,1.0,1.0,0.0,1.0,1.0
2838,35011,1.0,1.0,0.0,1.0,1.0
2839,35012,1.0,1.0,0.0,1.0,1.0
2840,35023,1.0,1.0,0.0,1.0,1.0
2841,35031,1.0,1.0,0.0,1.0,1.0
2842,35035,1.0,1.0,0.0,1.0,1.0
2843,35043,1.0,1.0,0.0,1.0,1.0
2844,3506,1.0,1.0,0.0,1.0,1.0
2845,35063,1.0,1.0,0.0,1.0,1.0
2846,3516,1.0,1.0,0.0,1.0,1.0
2847,3541,0.9999923706054688,0.0,0.0,1.0,0.0
2848,3550,0.9980010986328125,0.0,0.0,1.0,0.0
2849,3567,0.9863052368164062,0.6009337483325923,0.42952486890195457,1.0,0.42952486890195457
2850,3570,0.9844284057617188,0.62217697149204,0.451565229074298,1.0,0.451565229074298
2851,3582,0.9881706237792969,0.7653779223727019,0.6199289128569677,0.9982238010657194,0.6206134969325153
2852,3584,0.9885711669921875,0.7802552442423354,0.6396873120865905,0.9992485440541048,0.6399951871014319
2853,3600,0.9892349243164062,0.8330967589306837,0.7139381652306133,1.0,0.7139381652306133
2854,3602,0.9897689819335938,0.842513211978861,0.7278814935064936,1.0,0.7278814935064936
2855,3611,0.9880867004394531,0.8383456700657385,0.7216825594866768,0.9991363355953116,0.7221330479757446
2856,3619,0.9857254028320312,0.8249929847535311,0.7021174972138194,0.9951483696265373,0.7045291157440691
2857,3633,0.9877777099609375,0.8637059724349158,0.7601078167115903,0.9730662321479919,0.7764435946462716
2858,3641,0.9822998046875,0.8276246377888402,0.7059382723873503,0.9703806951825071,0.7214845521082972
2859,3646,0.97576904296875,0.7889700996677741,0.6514868868649183,0.9914001836853971,0.6551895381559345
2860,3647,0.9749946594238281,0.7857212905756594,0.6470683249878857,0.9902768622280818,0.6512056353291791
2861,3653,0.9754600524902344,0.7958620251959508,0.6609392294312971,0.991304347826087,0.6647935111063987
2862,3658,0.9731101989746094,0.7677047289504036,0.6229876450767503,0.8873314542545898,0.6765013358113602
2863,3674,0.9919166564941406,0.9280841676565417,0.8658181357649443,0.9753192096440545,0.8852130001294833
2864,3679,0.9922256469726562,0.9302341503491716,0.869568,0.9697380629505389,0.8938227748174462
2865,3684,0.9911346435546875,0.9225384974335046,0.8562148116067562,0.9764340647710436,0.8742813822730432
2866,3694,0.9936904907226562,0.9446933725673778,0.8951837769328264,0.9917854384609984,0.9018706505777948
2867,3708,0.9941024780273438,0.9489128279690701,0.9027917505030181,0.9915061114563911,0.909828274507319
2868,3730,0.9908103942871094,0.9286285663496578,0.866766218682595,0.9946055721266739,0.8708601911535897
2869,3734,0.9915580749511719,0.9352715785779051,0.8784132739959343,0.9990002499375156,0.8791861424250756
2870,3739,0.9877243041992188,0.9090086523779902,0.8331951067800124,0.9984471085160569,0.8342762235947475
2871,3741,0.9904823303222656,0.9280751823344576,0.865802495697074,0.9988210474063043,0.8666882033058741
2872,3745,0.9945220947265625,0.9572822465492622,0.9180645897523679,0.9996272365805169,0.91837899543379
2873,3754,0.9939193725585938,0.9525086402097486,0.9093236247795665,0.9991249453090818,0.910048391688016
2874,3755,0.9938812255859375,0.9520850758752539,0.9085518814139111,0.999247554552295,0.9091738931994523
2875,3756,0.9940185546875,0.9530201342281879,0.9102564102564102,0.9993088281495445,0.9108298493786152
2876,3762,0.9952964782714844,0.9622184770951433,0.9271879059879532,0.9984102759760906,0.9285587556922349
2877,3765,0.9957466125488281,0.9654488550091412,0.9332055352542982,0.999422595752871,0.9337089426995924
2878,3770,0.9958038330078125,0.9648584754967734,0.9321029566076168,0.9990076739878274,0.9329667613987397
2879,3801,0.9946861267089844,0.9370907284469132,0.8816281441196465,0.9999036237471087,0.8817030679017591
2880,3804,0.9943656921386719,0.9296767128505451,0.868594306049822,1.0,0.868594306049822
2881,3836,0.9951820373535156,0.7841394633396,0.6449254990160247,1.0,0.6449254990160247
2882,3845,0.9968528747558594,0.6558197747183979,0.48789571694599626,1.0,0.48789571694599626
2883,3847,0.9973716735839844,0.5470085470085471,0.3764705882352941,0.9976019184652278,0.37681159420289856
2884,3849,0.9990768432617188,0.31250000000000006,0.18518518518518517,0.2894736842105263,0.3395061728395062
2885,3857,1.0,1.0,0.0,1.0,1.0
2886,3864,1.0,1.0,0.0,1.0,1.0
2887,3894,1.0,1.0,0.0,1.0,1.0
2888,3915,1.0,1.0,0.0,1.0,1.0
2889,3917,1.0,1.0,0.0,1.0,1.0
2890,3939,0.9961967468261719,0.0,0.0,1.0,0.0
2891,3941,0.9957008361816406,0.0,0.0,1.0,0.0
2892,3944,0.9962844848632812,0.0,0.0,1.0,0.0
2893,3946,0.9901161193847656,0.0,0.0,1.0,0.0
2894,3983,1.0,1.0,0.0,1.0,1.0
2895,3989,0.9977149963378906,0.0,0.0,1.0,0.0
2896,3992,0.9946517944335938,0.0,0.0,1.0,0.0
2897,4012,1.0,1.0,0.0,1.0,1.0
2898,4023,1.0,1.0,0.0,1.0,1.0
2899,4028,1.0,1.0,0.0,1.0,1.0
2900,4037,1.0,1.0,0.0,1.0,1.0
2901,4043,0.9997367858886719,0.0,0.0,1.0,0.0
2902,4050,1.0,1.0,0.0,1.0,1.0
2903,4052,1.0,1.0,0.0,1.0,1.0
2904,4062,1.0,1.0,0.0,1.0,1.0
2905,4072,1.0,1.0,0.0,1.0,1.0
2906,4087,1.0,1.0,0.0,1.0,1.0
2907,4090,1.0,1.0,0.0,1.0,1.0
2908,4097,1.0,1.0,0.0,1.0,1.0
2909,4103,1.0,1.0,0.0,1.0,1.0
2910,4139,0.9931488037109375,0.866547778273146,0.7645207814343778,0.9991432488005483,0.7650223038572553
2911,4145,0.9888725280761719,0.8346278133681047,0.7161899202179413,0.99986416734583,0.7162596088352632
2912,4154,0.9935150146484375,0.9175317745221694,0.8476292910280542,0.9983109891269925,0.8488466026389013
2913,4162,0.9941482543945312,0.9355137043887675,0.8788405339230708,0.9988330341113106,0.8797438330170778
2914,4166,0.9931793212890625,0.9296395403746261,0.8685294117647059,0.9979722879351132,0.8700648202710666
2915,4180,0.9915733337402344,0.9281649377256024,0.8659587378640776,0.9991598403696702,0.8665897498178285
2916,4184,0.9924697875976562,0.9376342727157841,0.8825908523166597,0.9996631635677715,0.8828534031413613
